id_appuntamento,id_cliente,id_servizio,data,ora,stato,prezzo_pagato,metodo_pagamento
2183,84,1,2026-03-11,19:30:00,Completato,18.0,Carta
2184,256,2,2026-03-12,11:30:00,Completato,26.0,Contanti
2185,65,1,2026-03-12,15:30:00,Completato,18.0,Carta
2186,267,1,2026-03-12,16:45:00,Cancellato,0.0,
2187,162,5,2026-03-12,18:15:00,Completato,12.0,Carta
2188,234,2,2026-03-12,18:45:00,Completato,26.0,Carta
2189,253,1,2026-03-12,19:45:00,Completato,18.0,Satispay
2190,126,6,2026-03-13,11:30:00,Completato,10.0,Carta
2191,145,1,2026-03-13,15:00:00,Completato,18.0,Satispay
2192,66,1,2026-03-13,16:45:00,Completato,18.0,Satispay
2193,173,3,2026-03-13,16:45:00,Completato,12.0,Carta
2194,254,1,2026-03-13,17:00:00,Completato,18.0,Satispay
2195,152,1,2026-03-13,18:45:00,Completato,18.0,Contanti
2196,135,1,2026-03-14,09:00:00,Completato,18.0,Carta
2197,37,6,2026-03-14,09:45:00,Completato,8.0,Carta
2198,158,1,2026-03-14,11:00:00,Completato,18.0,Contanti
2199,237,2,2026-03-14,12:00:00,Cancellato,0.0,
2200,243,6,2026-03-14,16:00:00,Completato,10.0,Contanti
2201,223,1,2026-03-14,16:45:00,Completato,18.0,Contanti
2202,165,2,2026-03-14,17:00:00,Completato,26.0,Carta
2203,186,1,2026-03-14,17:00:00,Completato,18.0,Satispay
2204,222,3,2026-03-14,18:30:00,Completato,12.0,Contanti
2205,18,5,2026-03-14,18:45:00,Completato,12.0,Contanti
2206,209,2,2026-03-14,18:45:00,Completato,26.0,Contanti
2207,213,2,2026-03-17,09:00:00,Completato,26.0,Contanti
2208,194,1,2026-03-17,11:15:00,Completato,14.4,Carta
2209,99,1,2026-03-17,16:30:00,Completato,18.0,Contanti
2210,144,1,2026-03-17,17:00:00,Completato,18.0,Contanti
2211,113,1,2026-03-18,09:15:00,Completato,18.0,Contanti
2212,255,2,2026-03-18,12:45:00,Completato,26.0,Contanti
2213,94,2,2026-03-18,15:15:00,Completato,26.0,Carta
2214,238,1,2026-03-18,16:00:00,Completato,18.0,Contanti
2215,212,1,2026-03-19,11:00:00,Completato,18.0,Contanti
2216,3,5,2026-03-19,12:45:00,Completato,12.0,Satispay
2217,257,5,2026-03-19,16:15:00,Completato,12.0,Contanti
2218,191,1,2026-03-19,17:15:00,Cancellato,0.0,
2219,121,2,2026-03-19,17:30:00,Completato,26.0,Satispay
2220,4,1,2026-03-19,17:45:00,Completato,18.0,Contanti
2221,116,3,2026-03-19,18:30:00,Completato,12.0,Contanti
2222,81,1,2026-03-19,19:00:00,Completato,18.0,Contanti
2223,30,2,2026-03-20,09:15:00,Completato,26.0,Carta
2224,210,5,2026-03-20,10:15:00,Completato,12.0,Satispay
2225,51,6,2026-03-20,16:30:00,Completato,10.0,Contanti
2226,258,1,2026-03-20,17:15:00,Completato,18.0,Contanti
2227,184,1,2026-03-20,18:30:00,Completato,18.0,Carta
2228,218,8,2026-03-20,18:45:00,Completato,22.0,Carta
2229,123,1,2026-03-21,10:30:00,Completato,18.0,Contanti
2230,188,7,2026-03-21,10:30:00,Completato,35.0,Contanti
2231,22,2,2026-03-21,11:15:00,Completato,26.0,Contanti
2232,227,2,2026-03-21,11:30:00,Completato,26.0,Satispay
2233,32,5,2026-03-21,12:45:00,Completato,12.0,Carta
2234,242,6,2026-03-21,12:45:00,Completato,10.0,Contanti
2235,201,1,2026-03-21,16:00:00,Completato,18.0,Satispay
2236,265,1,2026-03-21,16:30:00,Completato,18.0,Carta
2237,7,8,2026-03-21,16:45:00,Completato,22.0,Carta
2238,231,2,2026-03-21,16:45:00,Completato,26.0,Contanti
2239,107,1,2026-03-21,17:00:00,Completato,18.0,Carta
2240,220,2,2026-03-21,18:45:00,Completato,26.0,Carta
2241,196,2,2026-03-21,19:00:00,Completato,26.0,Satispay
2242,229,2,2026-03-21,19:15:00,Completato,26.0,Satispay
2243,261,2,2026-03-21,19:15:00,Completato,26.0,Contanti
2244,34,1,2026-03-24,10:00:00,Completato,18.0,Satispay
2245,215,2,2026-03-24,10:30:00,No-show,0.0,
2246,233,2,2026-03-24,17:45:00,Completato,26.0,Carta
2247,153,3,2026-03-24,18:00:00,Completato,12.0,Contanti
2248,235,1,2026-03-24,18:15:00,Completato,18.0,Contanti
2249,264,2,2026-03-25,10:15:00,Completato,26.0,Carta
2250,36,1,2026-03-25,10:30:00,Completato,18.0,Contanti
2251,266,3,2026-03-25,12:45:00,Completato,12.0,Satispay
2252,225,4,2026-03-25,15:15:00,Completato,15.0,Carta
2253,5,2,2026-03-25,15:45:00,Completato,26.0,Contanti
2254,262,2,2026-03-25,16:30:00,Completato,26.0,Satispay
2255,228,1,2026-03-25,17:15:00,Completato,18.0,Carta
2256,65,1,2026-03-26,09:45:00,Completato,18.0,Contanti
2257,213,1,2026-03-26,11:45:00,Cancellato,0.0,
2258,104,4,2026-03-26,15:30:00,Completato,12.0,Contanti
2259,198,3,2026-03-26,17:45:00,Completato,12.0,Carta
2260,136,6,2026-03-26,18:00:00,Completato,10.0,Carta
2261,137,2,2026-03-26,18:45:00,Completato,26.0,Contanti
2262,194,1,2026-03-27,12:30:00,Cancellato,0.0,
2263,251,2,2026-03-27,12:30:00,Completato,26.0,Carta
2264,50,3,2026-03-27,15:30:00,Cancellato,0.0,
2265,165,5,2026-03-27,16:00:00,Completato,12.0,Carta
2266,221,3,2026-03-27,16:00:00,Completato,12.0,Carta
2267,103,1,2026-03-27,16:45:00,Completato,18.0,Contanti
2268,190,4,2026-03-27,17:15:00,Completato,15.0,Contanti
2269,177,2,2026-03-27,18:45:00,Completato,26.0,Carta
2270,162,7,2026-03-27,19:00:00,Completato,35.0,Contanti
2271,27,1,2026-03-27,19:15:00,Completato,18.0,Carta
2272,161,3,2026-03-28,10:45:00,Completato,12.0,Satispay
2273,169,2,2026-03-28,11:00:00,No-show,0.0,
2274,45,2,2026-03-28,12:45:00,Completato,26.0,Contanti
2275,217,2,2026-03-28,16:15:00,Completato,26.0,Satispay
2276,176,1,2026-03-28,17:15:00,Completato,16.2,Satispay
2277,236,1,2026-03-28,18:15:00,Completato,18.0,Contanti
2278,252,1,2026-03-28,18:30:00,Completato,18.0,Carta
2279,62,6,2026-03-28,18:45:00,Completato,10.0,Satispay
2280,200,1,2026-03-31,09:00:00,Completato,18.0,Contanti
2281,11,5,2026-03-31,09:15:00,Completato,12.0,Carta
2282,42,6,2026-03-31,10:00:00,Completato,8.0,Contanti
2283,99,1,2026-03-31,10:30:00,Completato,18.0,Contanti
2284,76,1,2026-03-31,10:45:00,Completato,18.0,Contanti
2285,250,1,2026-03-31,18:00:00,Completato,18.0,Contanti
2286,143,3,2026-03-31,18:15:00,Completato,12.0,Contanti
2287,18,5,2026-04-01,10:30:00,Completato,12.0,Carta
2288,74,2,2026-04-01,10:45:00,Completato,26.0,Contanti
2289,276,1,2026-04-01,10:45:00,Completato,18.0,Contanti
2290,204,2,2026-04-01,11:30:00,Completato,26.0,Contanti
2291,58,5,2026-04-01,15:15:00,Completato,12.0,Contanti
2292,248,4,2026-04-01,17:45:00,Completato,15.0,Contanti
2293,72,1,2026-04-01,18:45:00,Cancellato,0.0,
2294,205,2,2026-04-01,19:45:00,Completato,26.0,Contanti
2295,97,1,2026-04-02,09:15:00,No-show,0.0,
2296,40,1,2026-04-02,10:00:00,Completato,18.0,Contanti
2297,73,1,2026-04-02,17:00:00,Completato,18.0,Satispay
2298,108,1,2026-04-02,18:30:00,Completato,18.0,Contanti
2299,192,2,2026-04-03,09:15:00,Completato,26.0,Carta
2300,245,1,2026-04-03,10:15:00,Completato,18.0,Contanti
2301,230,2,2026-04-03,11:00:00,Completato,26.0,Satispay
2302,249,1,2026-04-03,11:00:00,Completato,18.0,Contanti
2303,147,1,2026-04-03,11:15:00,Completato,18.0,Contanti
2304,226,2,2026-04-03,12:30:00,Completato,26.0,Contanti
2305,13,7,2026-04-03,18:45:00,Completato,35.0,Contanti
2306,203,5,2026-04-03,18:45:00,Completato,12.0,Contanti
2307,152,1,2026-04-03,19:15:00,Completato,18.0,Satispay
2308,189,8,2026-04-04,10:00:00,Completato,22.0,Carta
2309,259,1,2026-04-04,10:30:00,Completato,18.0,Contanti
2310,26,2,2026-04-04,10:45:00,Completato,26.0,Contanti
2311,32,5,2026-04-04,11:30:00,Completato,12.0,Satispay
2312,115,2,2026-04-04,15:15:00,Cancellato,0.0,
2313,66,1,2026-04-04,15:30:00,Completato,18.0,Contanti
2314,256,2,2026-04-04,16:45:00,Completato,26.0,Carta
2315,224,1,2026-04-04,18:45:00,Completato,18.0,Contanti
2316,270,1,2026-04-07,11:15:00,Completato,18.0,Contanti
2317,274,5,2026-04-07,15:45:00,Completato,12.0,Contanti
2318,258,1,2026-04-07,16:45:00,Completato,18.0,Carta
2319,22,3,2026-04-07,19:00:00,Completato,12.0,Contanti
2320,253,1,2026-04-08,09:00:00,Completato,18.0,Carta
2321,37,6,2026-04-08,09:30:00,Completato,10.0,Carta
2322,196,2,2026-04-08,10:00:00,Completato,26.0,Carta
2323,84,1,2026-04-08,11:30:00,Cancellato,0.0,
2324,126,1,2026-04-08,16:00:00,No-show,0.0,
2325,57,2,2026-04-08,16:15:00,Completato,26.0,Contanti
2326,69,1,2026-04-08,17:00:00,Completato,18.0,Satispay
2327,237,3,2026-04-08,18:45:00,Completato,12.0,Contanti
2328,135,1,2026-04-09,11:15:00,Completato,18.0,Carta
2329,254,1,2026-04-09,11:15:00,Completato,18.0,Contanti
2330,171,6,2026-04-09,15:00:00,Completato,9.0,Contanti
2331,164,2,2026-04-09,16:00:00,Completato,26.0,Contanti
2332,102,5,2026-04-09,16:15:00,Completato,12.0,Carta
2333,86,2,2026-04-09,18:30:00,Completato,26.0,Satispay
2334,163,1,2026-04-09,18:45:00,Completato,18.0,Contanti
2335,243,6,2026-04-10,09:45:00,Completato,10.0,Carta
2336,190,4,2026-04-10,12:00:00,Completato,15.0,Carta
2337,263,4,2026-04-10,16:15:00,Completato,13.5,Satispay
2338,195,1,2026-04-10,17:45:00,Completato,18.0,Carta
2339,100,2,2026-04-10,18:00:00,Completato,26.0,Contanti
2340,234,2,2026-04-10,19:30:00,Completato,26.0,Contanti
2341,130,1,2026-04-11,09:30:00,Completato,18.0,Contanti
2342,277,2,2026-04-11,09:30:00,Completato,26.0,Contanti
2343,15,1,2026-04-11,11:00:00,Completato,18.0,Carta
2344,123,1,2026-04-11,11:00:00,Cancellato,0.0,
2345,229,6,2026-04-11,12:15:00,Completato,10.0,Contanti
2346,260,1,2026-04-11,12:30:00,Completato,18.0,Contanti
2347,275,4,2026-04-11,15:00:00,Completato,15.0,Satispay
2348,148,1,2026-04-11,16:00:00,Completato,18.0,Carta
2349,242,6,2026-04-11,16:30:00,Completato,10.0,Carta
2350,272,1,2026-04-11,16:45:00,Completato,18.0,Satispay
2351,210,2,2026-04-11,17:00:00,No-show,0.0,
2352,271,1,2026-04-11,17:15:00,Completato,16.2,Carta
2353,227,3,2026-04-11,17:30:00,Completato,12.0,Contanti
2354,268,3,2026-04-11,17:45:00,Completato,12.0,Contanti
2355,142,8,2026-04-11,18:30:00,Completato,22.0,Contanti
2356,82,8,2026-04-11,18:45:00,Completato,22.0,Carta
2357,228,1,2026-04-11,18:45:00,Completato,18.0,Contanti
2358,246,6,2026-04-11,19:00:00,Completato,10.0,Contanti
2359,273,2,2026-04-14,15:00:00,Completato,26.0,Satispay
2360,137,7,2026-04-14,17:45:00,Completato,35.0,Satispay
2361,191,2,2026-04-14,18:45:00,Completato,26.0,Carta
2362,41,1,2026-04-15,09:45:00,Completato,18.0,Carta
2363,160,5,2026-04-15,12:15:00,Completato,12.0,Carta
2364,168,3,2026-04-15,16:15:00,Completato,12.0,Carta
2365,235,1,2026-04-15,17:30:00,Completato,18.0,Contanti
2366,267,1,2026-04-16,09:00:00,Completato,18.0,Satispay
2367,4,1,2026-04-16,10:15:00,Completato,18.0,Contanti
2368,188,7,2026-04-16,12:30:00,Completato,35.0,Carta
2369,59,3,2026-04-16,15:45:00,Completato,12.0,Contanti
2370,264,2,2026-04-16,17:30:00,Completato,23.4,Carta
2371,180,2,2026-04-16,17:45:00,Completato,26.0,Carta
2372,88,2,2026-04-16,19:45:00,Completato,26.0,Carta
2373,241,2,2026-04-17,09:30:00,Completato,26.0,Contanti
2374,218,8,2026-04-17,10:30:00,Completato,22.0,Contanti
2375,154,5,2026-04-17,11:00:00,Completato,12.0,Contanti
2376,186,7,2026-04-17,11:00:00,Completato,31.5,Carta
2377,226,2,2026-04-17,11:45:00,Completato,26.0,Carta
2378,255,2,2026-04-17,12:00:00,Completato,26.0,Contanti
2379,232,1,2026-04-17,16:00:00,Completato,18.0,Contanti
2380,121,2,2026-04-17,18:45:00,Completato,26.0,Carta
2381,238,1,2026-04-17,19:00:00,Completato,18.0,Carta
2382,27,1,2026-04-18,09:00:00,Completato,18.0,Contanti
2383,269,1,2026-04-18,11:30:00,Completato,18.0,Contanti
2384,3,5,2026-04-18,12:00:00,Completato,12.0,Contanti
2385,247,2,2026-04-18,17:15:00,Completato,26.0,Satispay
2386,34,8,2026-04-18,17:30:00,Completato,22.0,Carta
2387,94,2,2026-04-18,18:15:00,Completato,26.0,Carta
2388,99,1,2026-04-21,10:15:00,Completato,18.0,Carta
2389,249,1,2026-04-21,15:15:00,No-show,0.0,
2390,174,1,2026-04-21,17:00:00,Completato,18.0,Contanti
2391,96,1,2026-04-21,18:30:00,Completato,18.0,Contanti
2392,153,1,2026-04-21,18:30:00,Completato,18.0,Carta
2393,261,2,2026-04-21,18:30:00,No-show,0.0,
2394,65,1,2026-04-21,19:00:00,No-show,0.0,
2395,221,4,2026-04-21,19:00:00,Completato,15.0,Contanti
2396,32,5,2026-04-22,15:45:00,Completato,10.8,Contanti
2397,145,2,2026-04-22,17:00:00,Completato,26.0,Contanti
2398,79,2,2026-04-22,19:00:00,Completato,26.0,Carta
2399,161,3,2026-04-23,10:15:00,Completato,12.0,Contanti
2400,68,1,2026-04-23,12:15:00,Cancellato,0.0,
2401,204,3,2026-04-23,12:15:00,Completato,12.0,Carta
2402,220,1,2026-04-23,12:45:00,Completato,18.0,Carta
2403,234,2,2026-04-23,18:30:00,Completato,26.0,Carta
2404,233,1,2026-04-23,18:45:00,Completato,18.0,Contanti
2405,240,3,2026-04-24,09:00:00,Completato,12.0,Contanti
2406,173,3,2026-04-24,09:30:00,Completato,12.0,Contanti
2407,45,2,2026-04-24,10:30:00,Completato,26.0,Carta
2408,194,1,2026-04-24,10:30:00,Completato,16.2,Contanti
2409,36,1,2026-04-24,11:00:00,Completato,18.0,Contanti
2410,116,3,2026-04-24,11:00:00,Completato,12.0,Contanti
2411,213,2,2026-04-24,12:00:00,Completato,26.0,Contanti
2412,248,4,2026-04-24,17:30:00,Completato,15.0,Carta
2413,13,2,2026-04-24,18:45:00,Completato,26.0,Carta
2414,135,1,2026-04-25,10:45:00,Completato,18.0,Contanti
2415,209,1,2026-04-25,11:45:00,Completato,18.0,Contanti
2416,40,3,2026-04-25,15:00:00,Completato,12.0,Satispay
2417,251,2,2026-04-25,15:00:00,Completato,26.0,Contanti
2418,203,5,2026-04-25,15:15:00,Completato,12.0,Contanti
2419,184,1,2026-04-25,16:30:00,Completato,18.0,Contanti
2420,185,3,2026-04-25,17:30:00,No-show,0.0,
2421,51,6,2026-04-25,17:45:00,Completato,10.0,Carta
2422,266,3,2026-04-25,18:15:00,Completato,12.0,Carta
2423,136,4,2026-04-25,19:00:00,Completato,15.0,Carta
2424,138,4,2026-04-25,19:00:00,Completato,15.0,Carta
2425,26,2,2026-04-28,12:15:00,Completato,26.0,Contanti
2426,182,1,2026-04-28,12:15:00,Completato,18.0,Contanti
2427,149,1,2026-04-28,18:00:00,Completato,18.0,Contanti
2428,276,1,2026-04-29,16:30:00,Completato,18.0,Contanti
2429,165,2,2026-04-29,18:45:00,Completato,23.4,Carta
2430,196,2,2026-04-29,18:45:00,Completato,26.0,Contanti
2431,222,2,2026-04-29,19:45:00,Completato,26.0,Carta
2432,69,2,2026-04-30,09:00:00,Completato,26.0,Contanti
2433,262,2,2026-04-30,09:15:00,Completato,23.4,Carta
2434,50,3,2026-04-30,09:45:00,Completato,12.0,Contanti
2435,265,2,2026-04-30,15:45:00,Completato,26.0,Carta
2436,177,2,2026-04-30,16:30:00,Completato,26.0,Carta
2437,277,3,2026-04-30,17:15:00,Completato,12.0,Contanti
2438,72,1,2026-04-30,17:30:00,Completato,18.0,Satispay
2439,215,4,2026-04-30,18:00:00,Completato,15.0,Carta
2440,62,6,2026-04-30,18:15:00,Cancellato,0.0,
2441,144,1,2026-04-30,18:45:00,Cancellato,0.0,
2442,30,2,2026-05-01,10:45:00,Completato,26.0,Carta
2443,57,2,2026-05-01,12:15:00,Completato,26.0,Carta
2444,97,1,2026-05-01,12:15:00,Cancellato,0.0,
2445,242,6,2026-05-01,12:30:00,Completato,10.0,Contanti
2446,257,2,2026-05-01,16:45:00,Completato,23.4,Contanti
2447,5,1,2026-05-01,17:00:00,Completato,18.0,Contanti
2448,126,1,2026-05-01,17:15:00,Completato,18.0,Contanti
2449,84,1,2026-05-01,18:15:00,Completato,18.0,Carta
2450,201,8,2026-05-01,18:30:00,Completato,22.0,Contanti
2451,32,5,2026-05-01,19:45:00,Completato,12.0,Contanti
2452,231,2,2026-05-02,10:00:00,Completato,26.0,Contanti
2453,272,1,2026-05-02,10:30:00,Completato,18.0,Contanti
2454,152,1,2026-05-02,11:00:00,Completato,18.0,Carta
2455,195,1,2026-05-02,11:00:00,Completato,18.0,Satispay
2456,275,1,2026-05-02,12:15:00,Completato,18.0,Contanti
2457,115,1,2026-05-02,16:30:00,No-show,0.0,
2458,73,2,2026-05-02,18:45:00,Completato,26.0,Contanti
2459,164,2,2026-05-02,19:00:00,Cancellato,0.0,
2460,22,2,2026-05-02,19:30:00,Completato,26.0,Satispay
2461,82,1,2026-05-05,12:30:00,Completato,18.0,Carta
2462,245,2,2026-05-05,12:30:00,Completato,26.0,Carta
2463,280,8,2026-05-05,16:00:00,Completato,22.0,Contanti
2464,227,1,2026-05-05,16:45:00,Completato,18.0,Carta
2465,278,6,2026-05-05,17:45:00,Completato,10.0,Carta
2466,66,1,2026-05-06,10:45:00,Cancellato,0.0,
2467,229,1,2026-05-06,11:00:00,Completato,18.0,Carta
2468,284,3,2026-05-06,11:15:00,Completato,12.0,Contanti
2469,81,5,2026-05-06,12:00:00,Completato,12.0,Contanti
2470,243,6,2026-05-06,12:45:00,Completato,10.0,Contanti
2471,37,6,2026-05-06,15:00:00,Completato,10.0,Contanti
2472,282,3,2026-05-06,15:00:00,Completato,12.0,Carta
2473,212,1,2026-05-06,18:00:00,Completato,18.0,Contanti
2474,286,5,2026-05-07,09:15:00,Completato,12.0,Contanti
2475,107,1,2026-05-07,10:30:00,Cancellato,0.0,
2476,217,1,2026-05-07,11:45:00,Completato,18.0,Satispay
2477,256,2,2026-05-07,16:00:00,Completato,26.0,Satispay
2478,232,1,2026-05-07,18:30:00,Completato,18.0,Carta
2479,103,1,2026-05-07,19:00:00,Completato,18.0,Contanti
2480,283,1,2026-05-07,19:45:00,Completato,18.0,Contanti
2481,180,1,2026-05-08,09:00:00,Completato,18.0,Carta
2482,158,1,2026-05-08,09:15:00,Completato,18.0,Carta
2483,249,1,2026-05-08,10:00:00,Completato,18.0,Carta
2484,78,1,2026-05-08,10:45:00,Completato,18.0,Contanti
2485,27,1,2026-05-08,11:30:00,Completato,18.0,Contanti
2486,251,2,2026-05-08,12:15:00,Completato,26.0,Carta
2487,254,1,2026-05-08,12:15:00,Completato,18.0,Carta
2488,147,1,2026-05-08,15:45:00,Completato,18.0,Carta
2489,191,1,2026-05-08,16:15:00,Completato,18.0,Contanti
2490,258,1,2026-05-08,17:00:00,Completato,18.0,Satispay
2491,4,1,2026-05-08,17:45:00,Completato,18.0,Carta
2492,108,1,2026-05-08,19:30:00,Completato,18.0,Satispay
2493,259,8,2026-05-08,19:30:00,Completato,22.0,Contanti
2494,76,1,2026-05-09,11:30:00,Completato,18.0,Contanti
2495,246,8,2026-05-09,11:30:00,Completato,17.6,Contanti
2496,263,4,2026-05-09,17:15:00,Completato,15.0,Carta
2497,13,2,2026-05-09,18:00:00,Completato,26.0,Carta
2498,137,2,2026-05-12,09:30:00,Completato,26.0,Contanti
2499,230,2,2026-05-12,10:00:00,Completato,26.0,Contanti
2500,253,1,2026-05-12,11:15:00,Completato,18.0,Carta
2501,200,1,2026-05-12,12:30:00,Completato,18.0,Carta
2502,226,2,2026-05-12,12:30:00,Completato,20.8,Carta
2503,42,6,2026-05-12,16:30:00,Completato,10.0,Contanti
2504,123,1,2026-05-12,16:30:00,Completato,14.4,Contanti
2505,235,1,2026-05-13,09:00:00,Completato,18.0,Contanti
2506,274,1,2026-05-13,10:15:00,Completato,18.0,Contanti
2507,260,1,2026-05-13,10:45:00,Cancellato,0.0,
2508,255,5,2026-05-13,11:00:00,Completato,9.6,Contanti
2509,208,6,2026-05-13,12:00:00,Completato,10.0,Carta
2510,204,3,2026-05-13,12:45:00,Completato,12.0,Contanti
2511,143,3,2026-05-13,17:45:00,Completato,12.0,Carta
2512,99,1,2026-05-14,10:15:00,No-show,0.0,
2513,238,2,2026-05-14,16:00:00,Completato,26.0,Carta
2514,285,1,2026-05-14,19:15:00,Completato,18.0,Carta
2515,162,2,2026-05-14,19:45:00,Completato,26.0,Carta
2516,57,2,2026-05-15,11:15:00,Completato,26.0,Contanti
2517,228,8,2026-05-15,11:30:00,Completato,22.0,Satispay
2518,203,5,2026-05-15,11:45:00,Completato,9.6,Contanti
2519,221,4,2026-05-15,17:30:00,Completato,15.0,Contanti
2520,280,8,2026-05-15,17:30:00,Completato,22.0,Satispay
2521,168,1,2026-05-15,18:15:00,Completato,18.0,Contanti
2522,205,2,2026-05-16,10:45:00,Completato,23.4,Satispay
2523,50,1,2026-05-16,11:00:00,Completato,18.0,Carta
2524,169,2,2026-05-16,11:00:00,Completato,26.0,Contanti
2525,171,6,2026-05-16,11:45:00,Completato,10.0,Carta
2526,34,3,2026-05-16,15:30:00,Completato,12.0,Carta
2527,186,1,2026-05-16,16:00:00,Completato,18.0,Contanti
2528,267,1,2026-05-16,16:30:00,Completato,18.0,Contanti
2529,281,2,2026-05-16,17:45:00,Completato,26.0,Contanti
2530,130,1,2026-05-16,18:00:00,Completato,18.0,Contanti
2531,86,2,2026-05-16,18:15:00,Completato,20.8,Satispay
2532,190,4,2026-05-16,18:15:00,Completato,15.0,Satispay
2533,161,3,2026-05-16,18:30:00,Completato,12.0,Contanti
2534,210,5,2026-05-16,18:30:00,Completato,9.6,Carta
2535,248,4,2026-05-16,19:15:00,Completato,15.0,Contanti
2536,269,1,2026-05-16,19:15:00,No-show,0.0,
2537,142,6,2026-05-19,09:45:00,Completato,9.0,Contanti
2538,215,1,2026-05-19,11:45:00,Completato,14.4,Carta
2539,26,2,2026-05-19,18:45:00,Completato,26.0,Carta
2540,250,1,2026-05-19,19:30:00,Completato,18.0,Contanti
2541,189,8,2026-05-20,15:15:00,Completato,19.8,Contanti
2542,224,1,2026-05-21,17:45:00,Completato,14.4,Carta
2543,213,2,2026-05-22,10:00:00,Completato,26.0,Carta
2544,36,1,2026-05-22,11:30:00,No-show,0.0,
2545,15,2,2026-05-22,12:15:00,Completato,26.0,Contanti
2546,121,2,2026-05-22,12:15:00,No-show,0.0,
2547,241,2,2026-05-22,12:30:00,Completato,26.0,Carta
2548,153,3,2026-05-22,17:15:00,Completato,12.0,Satispay
2549,58,2,2026-05-22,17:45:00,Completato,26.0,Contanti
2550,152,1,2026-05-22,18:00:00,Completato,18.0,Contanti
2551,234,8,2026-05-22,18:15:00,Completato,22.0,Contanti
2552,273,2,2026-05-22,19:30:00,Completato,26.0,Carta
2553,218,2,2026-05-23,09:30:00,Completato,26.0,Contanti
2554,72,1,2026-05-23,10:15:00,Completato,18.0,Carta
2555,271,1,2026-05-23,10:45:00,Completato,18.0,Contanti
2556,272,1,2026-05-23,10:45:00,Completato,18.0,Satispay
2557,45,2,2026-05-23,11:00:00,Completato,26.0,Carta
2558,5,1,2026-05-23,12:00:00,Cancellato,0.0,
2559,277,3,2026-05-23,12:15:00,No-show,0.0,
2560,11,5,2026-05-23,12:45:00,Completato,12.0,Carta
2561,173,1,2026-05-23,12:45:00,Completato,18.0,Carta
2562,154,2,2026-05-23,15:30:00,Completato,26.0,Carta
2563,135,2,2026-05-23,16:00:00,Completato,26.0,Contanti
2564,165,2,2026-05-23,16:00:00,Completato,26.0,Carta
2565,276,1,2026-05-23,16:30:00,Completato,18.0,Contanti
2566,196,2,2026-05-23,16:45:00,Completato,26.0,Carta
2567,242,1,2026-05-23,16:45:00,Completato,18.0,Contanti
2568,191,1,2026-05-23,18:15:00,Completato,18.0,Carta
2569,270,1,2026-05-23,19:30:00,Cancellato,0.0,
2570,144,1,2026-05-26,10:45:00,Completato,16.2,Carta
2571,148,2,2026-05-26,11:30:00,Completato,26.0,Carta
2572,217,2,2026-05-26,15:45:00,Completato,26.0,Carta
2573,136,4,2026-05-26,16:00:00,Completato,15.0,Contanti
2574,225,5,2026-05-26,17:30:00,Cancellato,0.0,
2575,68,1,2026-05-27,10:30:00,Completato,18.0,Contanti
2576,283,1,2026-05-27,18:30:00,Completato,18.0,Carta
2577,287,1,2026-05-27,19:00:00,Completato,18.0,Satispay
2578,262,2,2026-05-28,10:45:00,Completato,26.0,Satispay
2579,69,1,2026-05-28,15:00:00,Completato,18.0,Carta
2580,59,3,2026-05-28,16:00:00,Completato,12.0,Contanti
2581,257,1,2026-05-28,16:15:00,Completato,18.0,Contanti
2582,40,1,2026-05-28,16:45:00,Completato,18.0,Contanti
2583,102,5,2026-05-28,17:45:00,Completato,12.0,Contanti
2584,22,2,2026-05-28,18:00:00,Completato,23.4,Contanti
2585,41,1,2026-05-28,19:15:00,Completato,18.0,Carta
2586,177,2,2026-05-28,19:15:00,Completato,26.0,Satispay
2587,50,3,2026-05-29,12:00:00,Completato,12.0,Contanti
2588,82,1,2026-05-29,12:30:00,Completato,18.0,Carta
2589,231,1,2026-05-29,12:45:00,Completato,18.0,Carta
2590,180,1,2026-05-29,15:00:00,Completato,18.0,Contanti
2591,188,7,2026-05-29,15:15:00,Completato,35.0,Contanti
2592,62,6,2026-05-29,16:00:00,Completato,10.0,Carta
2593,259,1,2026-05-29,16:00:00,Completato,18.0,Carta
2594,3,5,2026-05-29,17:45:00,Completato,12.0,Satispay
2595,126,1,2026-05-29,17:45:00,Completato,18.0,Carta
2596,163,1,2026-05-29,18:00:00,Completato,18.0,Carta
2597,145,1,2026-05-29,18:15:00,Completato,18.0,Carta
2598,164,2,2026-05-30,09:30:00,Completato,26.0,Carta
2599,278,6,2026-05-30,10:30:00,Completato,10.0,Contanti
2600,261,2,2026-05-30,11:00:00,Completato,26.0,Satispay
2601,79,1,2026-05-30,11:15:00,Completato,18.0,Contanti
2602,108,1,2026-05-30,12:00:00,Completato,18.0,Satispay
2603,238,1,2026-05-30,15:15:00,Completato,18.0,Carta
2604,32,5,2026-05-30,15:30:00,Completato,9.6,Carta
2605,174,2,2026-05-30,15:45:00,Completato,26.0,Contanti
2606,243,6,2026-05-30,16:00:00,Completato,10.0,Carta
2607,246,5,2026-05-30,16:45:00,Completato,12.0,Satispay
2608,279,2,2026-05-30,17:30:00,Completato,26.0,Contanti
2609,268,3,2026-05-30,17:45:00,No-show,0.0,
2610,13,2,2026-05-30,18:15:00,Completato,26.0,Satispay
2611,184,1,2026-05-30,18:45:00,Completato,18.0,Satispay
2612,27,1,2026-05-30,19:45:00,Cancellato,0.0,
